congress,state,name,cs1,nominee,vote,presprty,sameprty,strngprs,nomid,regime_dummy,lackqual,pres,cspres1,cspres2,csnom,eucldist,interaction
109,ALASKA,STEVENS,0.197,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.020508489,0.000615255
109,ALASKA,STEVENS,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
97,ALASKA,STEVENS T,0.17900001,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.012197386,0
99,ALASKA,STEVENS T,0.17900001,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.053024884,0.031814933
99,ALASKA,STEVENS T,0.17900001,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.073826,0
100,ALASKA,STEVENS T,0.17900001,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.033940326,0.007127468
100,ALASKA,STEVENS T,0.17900001,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.004147292,0.000456202
101,ALASKA,STEVENS TH,0.17900001,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.000759863,0.000178568
92,ALASKA,STEVENS T,0.17900001,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.014344797,0
92,ALASKA,STEVENS T,0.17900001,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.053024884,0.006097862
94,ILLINOI,STEVENSON,-0.37599999,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.35580966,0.014232394
92,ILLINOI,STEVENSON A,-0.37599999,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.45531422,0
92,ILLINOI,STEVENSON A,-0.37599999,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.61665106,0.070914879
76,TENNESS,STEWART,-0.132,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.000879321,3.08E-05
76,TENNESS,STEWART,-0.132,DOUGLAS,yes,dem,same,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.008011743,0.001442114
76,TENNESS,STEWART,-0.132,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.11433649,0.040017776
77,TENNESS,STEWART,-0.132,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.093914993,0
77,TENNESS,STEWART,-0.132,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.077746257,0.015549251
77,TENNESS,STEWART,-0.132,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.11433649,0.009718606
78,TENNESS,STEWART,-0.132,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.11433649,0
79,TENNESS,STEWART,-0.132,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.10554212,0.007387947
79,TENNESS,STEWART,-0.132,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.01164786,0.00250429
94,FLORIDA,STONE,-0.089000002,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.095788918,0.003831559
115,ALABAMA,STRANGE,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,ALASKA,SULLIVAN,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,ALASKA,SULLIVAN,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
109,NEW HAM,SUNUNU,0.449,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.011835733,0.000355072
109,NEW HAM,SUNUNU,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
79,ALABAMA,SWIFT,0.035999998,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.076134741,0.016368972
83,MISSOUR,SYMINGTON,-0.29899999,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.003489825,0.000506025
85,MISSOUR,SYMINGTON,-0.29899999,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.029287804,0
85,MISSOUR,SYMINGTON,-0.29899999,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.08368656,0
87,MISSOUR,SYMINGTON,-0.29899999,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.08368656,0.04184328
87,MISSOUR,SYMINGTON,-0.29899999,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.003489825,0.000296635
89,MISSOUR,SYMINGTON,-0.29899999,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.029287804,0
90,MISSOUR,SYMINGTON,-0.29899999,MARSHAL,yes,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.029287804,0.004832489
90,MISSOUR,SYMINGTON,-0.29899999,FORTAS2,yes,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.000806882,0.000294512
91,MISSOUR,SYMINGTON,-0.29899999,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.41449401,0.01657977
91,MISSOUR,SYMINGTON,-0.29899999,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.36285445,0.2412982
91,MISSOUR,SYMINGTON,-0.29899999,CARSWELL,no,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.50819153,0.45229045
91,MISSOUR,SYMINGTON,-0.29899999,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.41449401,0.012434809
94,MISSOUR,SYMINGTON,-0.29899999,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.269878,0.010795126
92,MISSOUR,SYMINGTON S,-0.29899999,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.35732868,0
92,MISSOUR,SYMINGTON S,-0.29899999,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.50164825,0.057689555
102,IDAHO,SYMMS,0.67199999,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.12918095,0.075570859
97,IDAHO,SYMMS S,0.67199999,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.36414197,0
99,IDAHO,SYMMS S,0.67199999,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.069026351,0.041415811
99,IDAHO,SYMMS S,0.67199999,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.048969526,0
100,IDAHO,SYMMS S,0.67199999,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.095339522,0.020021297
100,IDAHO,SYMMS S,0.67199999,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.31069416,0.034176361
101,IDAHO,SYMMS STEV,0.67199999,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.27098855,0.063682318
76,OHIO,TAFT,0.42699999,FRANKFURTER,yes,dem,0,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.34651273,0.012127934
76,OHIO,TAFT,0.42699999,DOUGLAS,yes,dem,0,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.42056304,0.075701348
76,OHIO,TAFT,0.42699999,MURPHY,yes,dem,0,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.80485439,0.28169906
77,OHIO,TAFT,0.42699999,STONE,yes,dem,0,strong,0.3,0,0,Roosevelt,,,0.17445554,0.063778698,0
77,OHIO,TAFT,0.42699999,BYRNES,yes,dem,0,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.07849513,0.015699025
77,OHIO,TAFT,0.42699999,JACKSON,yes,dem,0,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.80485439,0.068412654
78,OHIO,TAFT,0.42699999,RUTLEDGE,yes,dem,0,strong,1,0,0,Roosevelt,,,-0.47013679,0.80485439,0
79,OHIO,TAFT,0.42699999,BURTON,yes,dem,0,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.054815695,0.003837098
79,OHIO,TAFT,0.42699999,VINSON,yes,dem,0,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.44478926,0.095629707
81,OHIO,TAFT,0.42699999,CLARK,no,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.19071884,0.16687898
94,OHIO,TAFT,0.2,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.000420162,1.68E-05
92,OHIO,TAFT R,0.2,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.009755467,0
92,OHIO,TAFT R,0.2,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.043794487,0.005036366
109,MISSOUR,TALENT,0.37799999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.001428246,4.28E-05
109,MISSOUR,TALENT,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
85,GEORGIA,TALMADGE,0.043000001,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.26330936,0
85,GEORGIA,TALMADGE,0.043000001,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.002778734,0
86,GEORGIA,TALMADGE,0.043000001,STEWART,no,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.080046698,0
87,GEORGIA,TALMADGE,0.043000001,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.002778734,0.001389367
87,GEORGIA,TALMADGE,0.043000001,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.080046698,0.006803968
89,GEORGIA,TALMADGE,0.043000001,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.26330936,0
90,GEORGIA,TALMADGE,0.043000001,MARSHAL,no,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.26330936,0.043446049
90,GEORGIA,TALMADGE,0.043000001,FORTAS2,no,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.13720036,0.050078131
91,GEORGIA,TALMADGE,0.043000001,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.091090538,0.003643624
91,GEORGIA,TALMADGE,0.043000001,HAYNSWORTH,yes,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.067794628,0.045083426
91,GEORGIA,TALMADGE,0.043000001,CARSWELL,yes,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.13754867,0.12241831
91,GEORGIA,TALMADGE,0.043000001,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.091090538,0.002732714
94,GEORGIA,TALMADGE,0.043000001,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.031505484,0.00126022
92,GEORGIA,TALMADGE H,0.043000001,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.065418176,0
92,GEORGIA,TALMADGE H,0.043000001,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.13415469,0.015427791
79,IDAHO,TAYLOR,-0.74800003,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.88524103,0.061966866
79,IDAHO,TAYLOR,-0.74800003,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.25813997,0.055500101
81,IDAHO,TAYLOR G.,-0.74800003,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.28697464,0.18509863
111,MONTANA,TESTER,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,MONTANA,TESTER,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,MONTANA,TESTER,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,MONTANA,TESTER,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
109,WYOMING,THOMAS,0.43799999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.009563305,0.000286899
109,WYOMING,THOMAS,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
75,UTAH,THOMAS E.,-0.361,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,3.56E-05,2.99E-05
75,UTAH,THOMAS E.,-0.361,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.020763623,0.002595453
77,UTAH,THOMAS E.,-0.361,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.28671265,0
77,UTAH,THOMAS E.,-0.361,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.25789148,0.051578291
77,UTAH,THOMAS E.,-0.361,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.011910839,0.001012422
78,UTAH,THOMAS E.,-0.361,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.011910839,0
79,UTAH,THOMAS E.,-0.361,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.30677471,0.021474227
79,UTAH,THOMAS E.,-0.361,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.014659096,0.003151706
76,UTAH,THOMAS E.D,-0.361,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.039739091,0.001390867
76,UTAH,THOMAS E.D,-0.361,DOUGLAS,yes,dem,same,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.019457923,0.003502426
76,UTAH,THOMAS E.D,-0.361,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.011910839,0.004168794
81,UTAH,THOMAS E.D,-0.361,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.12340207,0.10797681
75,OKLAHOM,THOMAS J.,-0.215,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.019608684,0.016471295
75,OKLAHOM,THOMAS J.,-0.215,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,3.63E-06,4.53E-07
77,IDAHO,THOMAS J.,0.33700001,STONE,yes,dem,0,strong,0.3,0,0,Roosevelt,,,0.17445554,0.026420707,0
77,IDAHO,THOMAS J.,0.33700001,BYRNES,yes,dem,0,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.036164574,0.007232914
77,IDAHO,THOMAS J.,0.33700001,JACKSON,yes,dem,0,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.65146983,0.055374961
78,IDAHO,THOMAS J.,0.33700001,RUTLEDGE,yes,dem,0,strong,1,0,0,Roosevelt,,,-0.47013679,0.65146983,0
79,IDAHO,THOMAS J.,0.33700001,BURTON,yes,dem,0,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.02077275,0.001454092
76,OKLAHOM,THOMAS J.W,-0.215,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.002845867,9.96E-05
76,OKLAHOM,THOMAS J.W,-0.215,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.065094784,0.022783175
77,OKLAHOM,THOMAS J.W,-0.215,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.15167561,0
77,OKLAHOM,THOMAS J.W,-0.215,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.13092107,0.026184212
77,OKLAHOM,THOMAS J.W,-0.215,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.065094784,0.005533059
78,OKLAHOM,THOMAS J.W,-0.215,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.065094784,0
79,OKLAHOM,THOMAS J.W,-0.215,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.16635995,0.011645195
79,OKLAHOM,THOMAS J.W,-0.215,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.000621268,0.000133573
81,OKLAHOM,THOMAS J.W,-0.215,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,7.29E-06,4.70E-06
109,SOUTH D,THUNE,0.29800001,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.001781502,5.34E-05
109,SOUTH D,THUNE,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,SOUTH D,THUNE,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,SOUTH D,THUNE,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,SOUTH D,THUNE,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,SOUTH D,THUNE,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
84,SOUTH C,THURMOND,0.34299999,HARLAN,no,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.48724729,0.12181182
85,SOUTH C,THURMOND,0.34299999,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.6611914,0
85,SOUTH C,THURMOND,0.34299999,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.12440695,0
86,SOUTH C,THURMOND,0.34299999,STEWART,no,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.33980185,0
87,SOUTH C,THURMOND,0.34299999,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.12440695,0.062203474
87,SOUTH C,THURMOND,0.34299999,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.33980185,0.02888315
89,SOUTH C,THURMOND,0.40900001,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.77288151,0
90,SOUTH C,THURMOND,0.40900001,MARSHAL,no,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.77288151,0.12752546
90,SOUTH C,THURMOND,0.40900001,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.54229331,0.19793706
91,SOUTH C,THURMOND,0.40900001,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.004120088,0.000164804
91,SOUTH C,THURMOND,0.40900001,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.01115685,0.007419305
91,SOUTH C,THURMOND,0.40900001,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,2.38E-05,2.12E-05
91,SOUTH C,THURMOND,0.40900001,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.004120088,0.000123603
94,SOUTH C,THURMOND,0.40900001,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.035533067,0.001421323
102,SOUTH C,THURMOND,0.40900001,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.009296344,0.005438361
103,SOUTH C,THURMOND,0.40900001,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.34160054,0
103,SOUTH C,THURMOND,0.40900001,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.1565726,0.071240529
101,SOUTH C,THURMOND J,0.40900001,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.066340044,0.015589911
97,SOUTH C,THURMOND S,0.40900001,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.11590061,0
99,SOUTH C,THURMOND S,0.40900001,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,7.36E-08,4.42E-08
99,SOUTH C,THURMOND S,0.40900001,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.001739673,0
100,SOUTH C,THURMOND S,0.40900001,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.002094985,0.000439947
100,SOUTH C,THURMOND S,0.40900001,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.086671054,0.009533817
92,SOUTH C,THURMOND S,0.40900001,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.012150705,0
92,SOUTH C,THURMOND S,0.40900001,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,7.36E-08,8.47E-09
81,MINNESO,THYE,0.122,CLARK,yes,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.0173485,0.015179938
81,MINNESO,THYE,0.122,MINTON,yes,dem,0,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.11175641,0.072082885
83,MINNESO,THYE,0.122,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.13098989,0.018993532
84,MINNESO,THYE,0.122,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.22755858,0.056889646
85,MINNESO,THYE,0.122,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.35062599,0
85,MINNESO,THYE,0.122,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.0173485,0
115,NORTH C,TILLIS,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,NORTH C,TILLIS,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
76,NEW HAM,TOBEY,0.125,FRANKFURTER,yes,dem,0,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.082170136,0.002875952
76,NEW HAM,TOBEY,0.125,MURPHY,yes,dem,0,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.35418779,0.12396573
77,NEW HAM,TOBEY,0.125,STONE,yes,dem,0,strong,0.3,0,0,Roosevelt,,,0.17445554,0.00244585,0
77,NEW HAM,TOBEY,0.125,BYRNES,yes,dem,0,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.000476556,9.53E-05
77,NEW HAM,TOBEY,0.125,JACKSON,yes,dem,0,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.35418779,0.030105975
78,NEW HAM,TOBEY,0.125,RUTLEDGE,yes,dem,0,strong,1,0,0,Roosevelt,,,-0.47013679,0.35418779,0
79,NEW HAM,TOBEY,0.125,BURTON,yes,dem,0,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.004606672,0.000322467
79,NEW HAM,TOBEY,0.125,VINSON,yes,dem,0,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.13317044,0.02863165
115,PENNSYL,TOOMEY,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,PENNSYL,TOOMEY,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
87,TEXAS,TOWER,0.45699999,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.21782167,0.10891084
87,TEXAS,TOWER,0.45699999,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.48570478,0.041284896
89,TEXAS,TOWER,0.45699999,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.8595826,0
90,TEXAS,TOWER,0.45699999,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.8595826,0.14183114
90,TEXAS,TOWER,0.45699999,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.61529225,0.22458167
91,TEXAS,TOWER,0.45699999,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.012586123,0.000503445
91,TEXAS,TOWER,0.45699999,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.023600938,0.015694622
91,TEXAS,TOWER,0.45699999,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.001859717,0.001655148
94,TEXAS,TOWER,0.45699999,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.055933263,0.002237332
97,TEXAS,TOWER J,0.45699999,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.150887,0
92,TEXAS,TOWER J,0.45699999,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.025036801,0
92,TEXAS,TOWER J,0.45699999,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.002278025,0.000261973
75,DELAWAR,TOWNSEND,0.36700001,BLACK,no,dem,0,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.52132881,0.43791622
75,DELAWAR,TOWNSEND,0.36700001,REED,yes,dem,0,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.34094402,0.042618003
76,DELAWAR,TOWNSEND,0.36700001,FRANKFURTER,yes,dem,0,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.27947438,0.009781594
